pk;key;id;artist;title;category;genre;cdextra;year
8234;309;9d09e60c,a909e80c,aa09e60c;Roger Waters;The Pros and Cons of Hitch Hiking;rock;Rock;YEAR: 1984 ID3G: 44;1984
8260;310;aa0ad70d;Queen;Live Killers     (CD1);rock;;;
8265;311;aa0b020c;Yazoo;Upstairs At Eric's;rock;Rock;1998 ID3G: 17;
8274;312;aa0b5f0d;Shakira;Laundry Service;rock;Pop;YEAR: 2001 ID3G:  13;2001
8291;313;aa0bfd0d;Add N To (X);Loud Like Nature;rock;Electronic;YEAR: 2002 ID3G: 52;2002
8297;314;aa0c6a0d;Piratas;Ultrasónica;rock;Rock;;2001
8301;315;aa0c8c0d;Green Day;Warning;rock;Rock;;
8306;316;aa0cb70c;Paul McCartney & Wings;Wings Greatest;rock;Polka;EMI \nCD Code: C2 0777 7 89317 2 0 YEAR: 1993 ID3G: 75;1993
8311;317;aa0ccd0c;Crematory;Believe;rock;Heavy Metal;German doom/death band YEAR: 2000;2000
8312;318;aa0ccf0c;Crematory;Believe;rock;Metal;German doom/death band;2000
8344;319;aa0e330d;Def Leppard;Retro Active;rock;Hard Rock;YEAR: 1993;1993
8349;320;aa0e600c;Genesis;We Can't Dance;rock;Rock;YEAR: 1991;1991
8364;321;aa0f780e;Sonata Arctica;Silence(jpn);rock;Metal;YEAR: 2001;2001
8368;322;aa0fb50c;The Cure;Disintegration;rock;AlternRock;YEAR: 1989 ID3G: 40;1989
8370;323;aa0fe10c;Alvin Lee;Ninteenninetyfour;rock;;;
8410;324;ab09270c;Alkaline Trio;From Here To Infirmary;rock;Punk Rock;<<Passed On By SirQUK>>;2001
8422;325;ab0a280c;ASH;Free all Angels;rock;;;
8423;326;ab0a2d0d;Yothu Yindi;Tribal Voice;rock;;;
8424;327;ab0a300b;Jethro Tull;Aqualung;rock;;;
8430;328;ab0a7b0c;Molotov;¿Donde Jugarán Las Niñas?;rock;Grunge;YEAR: 1997;1997
8445;329;ab0b0b0d;Queen;Live killers Disc 1;rock;;;
8453;330;ab0b660c;Radiohead;The Bends;rock;Alternative Rock;Radiohead Info Sources\n\nAlt.Music.Radiohead\n\nhttp://www.musicbase.co.uk/music/radiohead/\n\n+(44) 235 848261;1995
8464;331;ab0bb60c;Lenny Kravitz;Lenny;rock;Rock;2001 Virgin Records America, Inc.\nReleased October 30, 2001\n\nA;2001
8473;332;ab0c200c;Aerosmith;Permanent Vacation;rock;;;
8494;333;ab0ce00e;Stained;Break the Cycle;rock;Rock;;
8507;334;ab0d730c;Phil Collins;Testify;rock;;;
8526;335;ab0e820d;Sonata Arctica;Silence;rock;;;
8536;336;ab0f6d0b;Metallica;Reload;rock;rock;;
8537;337;ab0f7b0e;FINCH;What It Is To Burn;rock;Rock;YEAR: 2003;2003
8538;338;ab0fd40d;Böhse Onkelz;Viva Los Tioz;rock;;;
8559;339;ab11ca0c;The Rolling Stones;The Complete Woodstock Tapes [2];rock;Rock;YEAR: 1978 ID3G: 17;1978
8578;340;ac08280c;Beatles;Let It Be;rock;Pop;;1970
8592;341;ac09060d;Rob Zombie;Hellbilly Deluxe;rock;Metal;YEAR: 1998;1998
8609;342;ac0a510c;Damon & Naomi;More Sad Hits;rock;Cabaret;YEAR: 1992;1992
8630;343;ac0b8f0d;Shakira;Laundry Service;rock;Top 40;YEAR: 2001 ID3G: 60;2001
8636;344;ac0bbf0d;Avril Lavigne;Let Go;rock;;;
8640;345;ab0bdd0d,ac0bdc0d,ac0bdd0d,b70bde0d;Cranberries;No Need To Argue;rock;Rock;Rock;1994
8659;346;a60c980c,a90c9d0c,ac0c990c;Queen;Innuendo;rock;Progressive Rock;YEAR: 1991 ID3G:  17;1991
8663;347;ac0cc20c;Wings;Wings' Greatest;rock;;1978 EMI Records CDP 7 46056 2;
8664;348;ac0cd30e;Backstreet boys;Millennium;rock;Pop;;1999
8668;349;ac0ce90c;Scorpions;Best Of Rockers 'N' Ballads;rock;Heavy Metal;Greatest Hits YEAR: 1989 ID3G: 17;1989
8683;350;ac0d8f0c;BoA;Next World;rock;JPop;YEAR: 2003;2003
8717;351;ac10ab0b;Iron Maiden;The X Factor;rock;Heavy Metal;;1995
8718;352;ac10b00c;Smashing Pumpkins;Live at the United Center - 11/29/00;rock;Rock;YEAR: 2000 ID3G: 17;2000
8725;353;ac110e0d;Marianne Faithfull;Blazing Away;rock;;;
8754;354;ad093c0c;Krezip;Days Like This;rock;;For additional information see: www.3fm.nl - www.krezip.com - www;
8759;355;ad099f0e;Yello;Solid Pleasure;rock;;;1980
8778;356;ad0ab00e,ae0fb80e;Therapy?;Troublegum;rock;Rock;ID3G:  17;1994
8779;357;ad0ac00c;Tom Waits;Closing Time;rock;Blues;YEAR: 1973;1973
8794;358;ad0b330c;Jimmy Eat World;Bleed American;rock;Slow Rock;;2002
8795;359;ad0b390c;Q-Tip;Amplified;rock;Hip-Hop;YEAR: 1999;1999
8805;360;ad0b720d;Shakira;Laundry Service;rock;Pop;YEAR: 2001 ID3G:  13;2001
8823;361;ad0c2b0c;Live;Mental Jewelry;rock;Rock;;1991
8831;362;ad0c710d;Bon Jovi;Bounce;rock;Rock;;2003
8843;363;ad0ce90c;Scorpions;Best Of Rockers 'N' Ballads;rock;Hard Rock;CD US 1989 (Mercury 842 002-2) BMG D163492 YEAR: 1989;1989
8859;364;ad0dad0c;Cappella;U Got 2 Know;rock;Dance;Zyx Music - ZYX 20279-2;1994
8870;365;ad0e250d;Life House;No Name Man;rock;Rock;YEAR: 2002 ID3G: 17;2002
8888;366;ad0f8b0d;Silicon Dream;Time Machine;rock;;;
8890;367;ad0fa80d;Madonna;Ray of Light;rock;Pop;\n\nYEAR: 1998  ID3G:  40;1998
8891;368;ad0fb60c;Placebo;Without you I'm Nothing;rock;Rock;;1998
8901;369;ad10720c;The five great guitars;Live;rock;National Folk;;2003
8908;370;ad10c70d;Smashing Pumpkins;Live @ United Center, Chicago (29.11.2000) CD1;rock;Rock;2nd last gig!!;2000
8917;371;ad115e0b;Rolling Stones;Complete 1978 Woodstock Tapes #2;rock;;;
8919;372;ad11670d;Y & T;Yesterday & Today Live;rock;Rock;YEAR: 1991  ID3G:  17;1991
8949;373;ae099f0d;Citizen Fish;Free Souls in a Trapped Environment;rock;;;
8990;374;ae0bb10b;AC /DC;Ballbreaker;rock;Rock;\n\n\n ID3G: 17;
8995;375;ae0bbf0c;Garbage;Version 2.0;rock;;;
9008;376;ae0c7a0c;Cousteau;Sirena;rock;;;
9019;377;ae0cfd0d;Chayanne;Simplemente;rock;Pop;YEAR: 2000  ID3G:  17;2000
9038;378;ae0e170e;Kylie Minogue;Fever;rock;Pop;YEAR: 2002 ID3G: 13;2002
9060;379;ad0ab00e,ae0fb80e;Therapy?;Troublegum;rock;Rock;ID3G:  17;1994
9063;380;ae0fc30d;Madonna;Ray Of Light;rock;;;
9068;381;ae10300d;Depeche Mode;opening old wounds;rock;Rock;ID3G: 17;
9076;382;ae10f70c;The Cure;Disintegration;rock;Rock;YEAR: 1989 ID3G: 17;1989
9083;383;ae11670d;Y & T;Yesterday & Today Live;rock;Hard Rock;;1991
9114;384;af098c0c;Green Day;Warning;rock;;Actual Greenday Warning CD;
9115;385;af09900e;Hüsker Dü;Flip Your Wig;rock;Punk;YEAR: 1985;1985
9130;386;af0a520c;Damon and Naomi;More Sad Hits;rock;;;
9149;387;af0b030c;Yazoo;Upstairs At Eric's;rock;;;1982
9161;388;af0b910d;Anouk;Urban Solitude;rock;Rock;;1999
9172;389;af0c1a0d;The Exploited;Beat The Bastards;rock;Punk;"CORRECT tracklist! \System\"" Fucked up not \""Systems\"" Fucked up! YEAR: 1996""";1996
9189;390;af0d050d;Blind Guardian;Sowhere Far Beyond;rock;Metal;;
9193;391;af0d2f0d;Ivy;Long distance;rock;Pop;YEAR: 2002;2002
9209;392;af0d930c;Faithless;Outrospective;rock;Dance;YEAR: 2001 ID3G:   3;2001
9229;393;af0e4b0d;Def Leppard;Retroactive;rock;Hard Rock;YEAR: 1991 ID3G: 79;1991
9257;394;af10860c;Santana;Supernatura;rock;Pop;;
9278;395;af12880d;Fatboy Slim;Halfway Between The Gutter And The Stars;rock;Dance;YEAR: 2001;2001
9327;396;a2085b0c;Alison Krauss;I've Got That Old Feeling;country;;;
9333;397;a20bad0c;Mary-Chapin Carpenter;Come On Come On;country;Folk;YEAR: 1992 ID3G: 80;1992
9348;398;a30b960d;LoneStar;I'm Already There;country;;;
9412;399;a708700c;Alison Krauss and Union Station;I've Got That Old Feeling;country;Bluegrass;;
9421;400;a70b6a0c;Mindy McCready;If I Don't Stay The Night;country;country;;1997
9450;401;a90bad0c;Mary-Chapin Carpenter;Come On, Come On;country;Country;;1992
9485;402;ab0b930d;Lonestar;I'm Already There;country;;;
9486;403;ab0bac0d;Padre Marcelo Rossi;musicas pra louvasr o senhor;country;;;
9489;404;ab0d490c;Mindy McCready;If I Don't Stay The Night;country;Country;YEAR: 1997;1997
9542;405;a008400c;Leon Redbone/Up a Lazy River;Leon Redbone/Up a Lazy River;blues;;1992 Private Music 01005-82095-2;
9557;406;a00d510c;Blues Traveler;Four;blues;Blues;YEAR: 1994 ID3G:   0;1994
9588;407;a10bb20c;Dave Hollister;Real Talk;blues;R&B;YEAR: 2003;2003
9601;408;a10f4f0b;Grieg;Forever Classics;blues;;;
9614;409;a20a3b0d;Tom Waits;The Early Years;blues;;;
9637;410;a307a10c;Ì¤ÃÎ;Ì¤ÃÎ;blues;;;
9640;411;a3093e0c;George Winston;December;blues;Newage;YEAR: 1982;1982
9662;412;a30c9d0c;Radiohead;OK Computer;blues;Rock;;1997
9669;413;a30da00d;Gipsy Kings;Compas;blues;Latin;YEAR: 1997 ID3G: 86;1997
9678;414;a40a3e0d;Tom Waits;The Early Years;blues;Other;;
9694;415;a40c620b;Pantera;Vulgar Display Of Power;blues;Metal;YEAR: 1992 ID3G: 9;1992
9695;416;a40c650c;Bush;Sixteen Stone;blues;Rock;YEAR: 1994 ID3G: 17;1994
9713;417;a508a50c;A.J. Croce;That's Me In The Bar;blues;Blues;;1995
9738;418;a608a30c;A.J. Croce;That's Me In The Bar;blues;;;
9762;419;a60fab0d;ANRI;OPUS21 DISC1;blues;JPop;YEAR: ¤£©ú / ¤£©ú;1995
9777;420;a70bcc0c;Maxwell;Now;blues;Blues;;
9790;421;a70f8f0c;Dire Straits;Money for nothing;blues;Pop;YEAR: 1988;1988
9793;422;a710d30d;Pink Floyd;Pulse (2);blues;Rock;YEAR: 1995;1995
9798;423;a809780a;Bruce Springsteen;Nebraska;blues;Rock;YEAR: 1982;1982
9807;424;a80b280d;All-4-One;Christmas;blues;;;
9811;425;a80bb10c;Dave Hollister;Real Talk;blues;R&B;;2003
9838;426;a90c5a0d;Various Artists - Notting Hill;Notting Hill;blues;Soundtrack;YEAR: 1999 ID3G: 24;1999
9863;427;aa0b630b;Lenine;Na Pressao;blues;Samba;;
9868;428;aa0c970c;Ben Harper;The will to live;blues;Blues;YEAR: 1997;1997
9876;429;aa0fe00c;Alvin Lee;I Hear You Rockin';blues;Blues;YEAR: 1993;1993
9969;430;ad0c080d;Manuel Barrueco;Nylon & Steel;blues;Jazz;YEAR: 2001;2001
10000;431;ae0be00d;Backstreet Boys;Millennium;blues;Pop;;
10061;432;a10b280c;Die Krupps;Volle Kraft Voraus;newage;;;
10064;433;a10c3d0b;Peter White;Promenade;newage;;;
10085;434;a112720c;Deep Dish;Yoshiesque Two (Eastcoast);newage;Dance;-=GRC=-\n YEAR: 2001 ID3G: 3;2001
10102;435;a20d930e;smashing pumpkins;Mellon collie & the infinite sadness;newage;;;
10107;436;a20f3b0d;Skunk Anansie;Post Orgasmic Chill;newage;Alternative;;1999
10119;437;a30b9b0e;R.E.M.;Fables of the reconstruction;newage;Alternative;YEAR: 1986 ID3G: 20;1986
10133;438;a40aa40c;deutschland sucht den superstar;UNITED;newage;;;
10230;439;a908de0c;Linkin Park;Hybrid theory;newage;;;
10231;440;a90a020d;42 x Bulat Okudzawa;Plyta 3 - Bulat;newage;Oldies;YEAR: 1999;1999
10240;441;a90cba0d;Hanson;Middle Of Nowhere;newage;;;
10253;442;9b0a340c,a70a4a0c,aa0a4a0c,b30a330c;Enya;Shepherd Moons;newage;New Age;;1991
10293;443;950f4a0b,ab0f4a0b;Kraftwerk;The MIX;newage;Synthpop;;1991
10301;444;ab114e0d;Beautiful World;In Existence;newage;Alternative;;1999
10312;445;ac0b130c;ALL-4-ONE;An All-4-One Chrismas;newage;R & B;;1995
10314;446;ac0bdd0d;The Cranberries;No Need To Argue;newage;Rock;Inc. All rights reserved. YEAR: 1994;1994
10320;447;ac0e500d;Marilyn Manson;Portrait Of An American Family [MVCP-14];newage;Vocal;;1996
10361;448;ae0d0e0d;Alien Ant Farm;Anthology;newage;AlternRock;YEAR: 2001 ID3G: 40;2001
10368;449;af0a4a0c;Enya;Shepherd Moons;newage;New Age;single.;1991
10383;450;a008f50c;Linkin Park;Hybrid Theory;reggae;Nu Metal;;2001
10414;451;a30eea0d;Dickinson, Bruce;The Best of Bruce Dickinson;reggae;Rock;;2001
10449;452;a80c210c;UB40;Homegrown;reggae;Reggae;;2003
10578;453;a10ed90c;Haydn;"String Quartets \The Lark\"" Op. 64 - Tatrai Quartet - cd 1""";classical;Classical;;
10628;454;a20f010c;Haydn;"String Quartets - \Apponyi\"" Op. 71 - Tatrai Quartet - cd 1""";classical;Classical;;
10652;455;a3093c0c;George Winston;December;classical;classical;;
10714;456;a40f500b;Bach, Johann Sebastian (played by Michel Chapuis)uvre D´Orgue (Tome 3);L´Oeuvre D´Orgue (Tome 3);classical;;;
10715;457;a40f520b;Michel Chapuis;Bach, J.S., Organ Works (Disk 3);classical;Classical;;1968
10785;458;a60b250b;Andrea Bocelli;Bocelli;classical;Opera;ID3G: 103;
10833;459;a70b0a0b;Andrea Bocelli;Sugar;classical;Opera;This CD is not generaly available in the US except for\nspecial orders;1995
10938;460;a90c7e0c,ad0c7d0c;Florence Foster Jenkins;The Glory (????) of the Human Voice;classical;;"Track 9 - 12 are called\n\Gounod - A Faust Travesty\""\n""";
10983;461;aa0ca80d;mussorgsky;bilder einer ausstellung;classical;Classical;ID3G: 32;
10986;462;aa0d3a0d;Rammstein;Sehnsucht;classical;Industrial;;1997
11006;463;aa11420b;Hollywood Film Classics;Hollywood Film Classics;classical;;;
11008;464;aa11440b;Hollywood Film Classics;Disk #1;classical;;;
11088;465;ac0fb70c;Mozart;Mozart: Greatest Hits;classical;Classical;;1990
11125;466;a90c7e0c,ad0c7d0c;Florence Foster Jenkins;The Glory (????) of the Human Voice;classical;;"Track 9 - 12 are called\n\Gounod - A Faust Travesty\""\n""";
11150;467;ad10720c;The Five Great Guitars;Live;classical;National Folk;;2003
11166;468;ad12530d;Villa-Lobos, Heitor;Alma Brasileira;classical;Classical;Tracks 5-6 Renee Fleming, soprano\nTrack 13  BBC Singers;1996
11174;469;ae0af910;Mussorgsky;Bilder einer Ausstellung;classical;;;
11190;470;ae0fb70c;Varius artists;Mozart greatest hits;classical;;;
11388;471;a70bfc0d;Notting Hill;Music From Motion Picture;soundtrack;Soundtrack;YEAR: 1999 ID3G: 24;1999
11423;472;a909de0d;John Barry;King Kong Original Soundtrack;soundtrack;Soundtrack;Mask Recording;
11455;473;aa11221c;KBS;KBS TV¸¸È­¿µÈ­ ³ë·¡¸ðÀ½;soundtrack;Soundtrack;;2000
11530;474;ae0dee0c;Disneyland;The Haunted Mansion: 30th Anniversary;soundtrack;;;
11531;475;ae0e990c;Metallica;Black Album;soundtrack;Soundtrack;ID3G:  24;
11538;476;af098c0d;John Barry;King Kong;soundtrack;;;
100001;477;a012320c;Various;Frankfurt Trance Vol. 04 cd1;data;;;
100002;478;a1088c0b;NO RETURN;Self Mutilation;data;Data;ID3G: 254;
100003;479;a10a530c;ä¸­æ?‘é›…ä¿Š;æƒ³ã?„å‡ºã?®ã?‹ã?‘ã‚‰;data;Pop;;1989
100004;480;a10a950c;Emanuel;Felicidade;data;Data;YEAR: 1998 ID3G: 254;1998
100005;481;a10c400c;åŠ‡å›£å››å­£;CATSã€€ã‚ªãƒªã‚¸ãƒŠãƒ«ï½¥ã‚­ãƒ£ã‚¹ãƒˆ;data;Musical;ID3G: 77;
100006;482;a10e650b;luv lite massive;one love;data;Electronic;;
100007;483;a110780e;Various Artists;nop pop 2;data;Electronic;;2002
100008;484;a111560d;DMBQ;DMBQ;data;Rock;YEAR: 2002;2002
100009;485;a20a340b;4 P.M.;Sweet Soul;data;Acapella;YEAR: 2001.12.5;2001
100010;486;a211470c;Various;Frankfurt Trance Vol. 05 cd1;data;;;
100011;487;a3081f0c;¾î¸°ÀÌ Worship;Child Praise vol.1;data;;;
100012;488;a30a340c;Rumania Montevideo;MO' BETTER TRACKS;data;Pop;;
100014;489;a30a7e0c;Modern Talking;Univers;data;Pop;;1997
100015;490;a30b800b;Keedy;Chase The Clouds;data;Data;ID3G: 254;
100016;491;a30caa0e;????;SUBWAY EXPRESS;data;Rock;;
100017;492;a30d690c;Various;MicMac House Dance Party;data;House;YEAR: 1996;1996
100019;493;a311c30c;Bill Evans;Alone;data;;;1968
100020;494;a409b60a;Nature Destroyed;Shades;data;;;
100021;495;a40b600d;PEARL JAM;Yield;data;Hard Rock;YEAR: 1998;1998
100022;496;a40b8a0c;Dingdong Avanzado;The Best of Dingdong Avanzado;data;;;
100024;497;a411560c;175R;Songs;data;JPop;YEAR: 2003;2003
100025;498;a509f00c;Variousce Italiennes (Disc 1);"La \Dolce Vita\"" Les Tubes Dance Italiens / Les Chansons Dance Italiennes (Disc 1)""";data;;;
100026;499;a50ae60c;Day After Tomorrow;Elements;data;Pop;;2003
100027;500;a50b2f0c;V.A;Ãàº¹ (CD 09);data;CCM;;2001
100028;501;a50bbf0d;Jazz Signatures;Jazz Signatures;data;Data;YEAR: 1998 ID3G: 254;1998
100029;502;a5114a0c;Bernadète Bidàude;Pomme d'amour;data;Data;;
100030;503;a60afb0c;å±±å?£ç™¾æ?µ;Disc13 èŠ±ã?–ã?‹ã‚Š;data;JPop;YEAR: 2003;2003
100031;504;a60c760c;Spartak;Golem;data;Electronic;;1990
100032;505;a60d310d;<V8.5e;<V8.5e;data;;<V8.5e 4A};
100034;506;a70e310c;å?‚æœ¬çœŸç¶¾;Lucy;data;Pop;;2001
100035;507;a70e400e;Gazebo;The Best Of Gazebo;data;;;
100036;508;a710c90b;DJ Irish;Assorted Trance Vol. 8;data;Trance;erstellt durch -= DeMeista =-;2003
100037;509;a809110c;Sportfreunde Stiller;die gute Seite;data;Data;ID3G: 254;
100038;510;a80c2b0c;Rennie Pilgrim presents;Nu Skool Breakz 2;data;Data;ID3G: 254;
100039;511;a80e7b0c;Various;"SalsaEnLaCalleOcho'96;SonyTSID7008";data;Salsa;;1996
100040;512;a80f4b0d;Barbara Streisand;A Love Like Ours;data;Easy Listening;;1999
100041;513;a810e10d;Italo House;12 in mixes;data;Rave;;
100042;514;a90c530d;DEUX;FOREVER;data;Data;;
100043;515;a90ce30c;V.A.;BEATING SURVIVER -Another-;data;ã‚µã‚¦ãƒ³ãƒ‰ãƒˆãƒ©ãƒƒã‚¯ (ä¸€èˆ¬);YEAR: 2002;2002
100044;516;a90d500d;Various;Custom Music CD;data;Data;ID3G: 254;
100045;517;a90e882d;Matsuka Phonics;Let's Study Phonics 2;data;Data;;2002
100046;518;a90f743f;Kool Savas;Euer bester Freund Mix CD;data;deutsch Rap;Optik Boom;2004
100047;519;a90fd30c;Robotika;Dance;data;Data;ID3G: 254;
100048;520;aa07330c;The Breeders;Pod;data;Rock;YEAR: 1990;1990
100049;521;aa08cd0c;Johnny Hallyday;Vol 4;data;;;
100050;522;aa0cc00c;Phallus;Reason;data;Metal;YEAR: 2003 ID3G: 9;2003
100051;523;ab0b610c;å±±å´Žã?¾ã?•ã‚ˆã?—;HOME;data;JPop;YEAR: 1997;1997
100052;524;ab0c280b;Rolling Stones;Giant Stadium 17.08.1994 CD 2;data;Data;YEAR: 1994 ID3G: 254;1994
100054;525;ab0d6b0c;äîëåðä ùì äâøåá;äãâ ðçù;data;Data;;
100055;526;ab0e5d0c;Nakama1;CD5 Chapters 8&9;data;Speech;"Houghton Mifflin; Audio CD Program; Nakama 1; World Languages - Japanese; by Makino Hatasa Hatasa; ISBN 0-618-11344-4";1998
100056;527;ab117a0e;Various Artists;Essential Selection Winter 97 (CD1);data;Dance;;1997
100057;528;ac0d370d;éˆ´æœ¨ã?‚ã?¿;infinity eighteen vol.1;data;JPop;YEAR: 2000;2000
100058;529;ad09a40e;Green Day;Dookie;data;;;
100059;530;ad0a000c;çŸ¢æ²¢æ°¸å?‰;SUPER LIVE æ—¥æœ¬æ­¦é?“é¤¨ Disc 1;data;Rock;;1990
100060;531;ad0bd40c;Various;"WindhamHillSampler'92;WH11109-2";data;New Age;;1992
100062;532;ad0ddd0e;In Vanity We Trust;Posh;data;Synthpop;;1999
100063;533;ad0dfd20;Various Artists;An Audio CD of African-American Oral Traditions;data;;;
100064;534;ad108d0d;Savage;Tonight;data;;ZYX Music re-issue (c) 1992;
100065;535;ad11320e;Atmo Brtschitsch;Change Your Life;data;;;
100066;536;ae0cb00c;Del Amitri;Twisted;data;Rock;;1995
100067;537;ae0d050c;¿©Çà_½ºÄÉÄ¡;8th;data;Data;ID3G: 254;
100068;538;ae10b30b;Diversetion);Zeitgeist: The Psychedelic Shack (Future Funk and Beatsploitation);data;Data;;
100069;539;af09710c;Nikos Hatzopoulos;THE AEGEAN VIOLIN;data;Ethnic;;1996
100070;540;af0acd0d;Perseguidos;III;data;Cumbia;;2004
100071;541;af0e0b0e;¿ÀÁß±âÈ¹;»õº®±âµµ¸¦ À§ÇÑ °æÀ½¾Ç 6;data;Contemporary Christian Music;;2002
100072;542;af11520c;Various Artistsry CD2;Ministry Of Sound - Sessions Eight - Todd Terry CD2;data;Club;;1997
100073;543;af11ec0b;LES VAMPS;2 EME SHOW;data;;;
100074;544;af12b11c;ñáîðíèê;ABSOLUTÍÛÉ ÕÈÒ 2;data;pop;;2003
100075;545;a0065b0e;Buster B. Jones;Ballads & Barn Burners;folk;Folk;\nYEAR: 1999  ID3G:  80;1999
100076;546;a0068e0c;V rios;Folia de S o Jo o;folk;;;
100077;547;a007a40c;Franz Lambert;Franz Lambert spielt beliebte Evergreens;folk;Instrumental;;1977
100078;548;a007dc0b;Leon Siu and David 'Kawika' Kahiapo;Slack Key Praise;folk;;;
100080;549;a008700b;Freikorps;Kai Freikorps - Nordmann;folk;National Folk;;
100081;550;a008850d;Detlef Jöcker;Und weiter geht's im Sauseschritt;folk;Vocal;;
100082;551;a008f80c;Barry McGuire;Eve Of Destruction;folk;Oldies;(c)1985 MCA (p)ABC Records\nupc 008811822729\n;1985
100083;552;a0090e0b;¼¼¹ÌÇÑ¼Ò¸® ±¹¾Ç¼±±³´Ü;¼¼¹ÌÇÑ ¼Ò¸®;folk;;;
100084;553;a009570d;HANA A PETR ULRYCHOVI;NIKOLA SUHAJ LOUPEZNIK;folk;;NIKOLA SUHAJ LOUPEZNIK;
100085;554;a0098d0c;Primus;Juletoner;folk;Gospel;YEAR: 1995  ID3G:  38;1995
100086;555;a009a20c;The Pandanus Club;Ho'ike;folk;;;
100087;556;a009a90c;Tschou zäme!;wäge dir;folk;;;
100088;557;a009f70c;Clive Gregson;Comfort And Joy;folk;;;
100089;558;a009ff0e;Various Artists;Dorival Caymmi;folk;Folk;ID3G: 80;
100090;559;a00a030d;Gauchesco;Mano Lima;folk;Folk;YEAR: 2002;2002
100091;560;a00a280d;Marco Pereira;Elegia;folk;Folk;YEAR: 1990 ID3G: 80;1990
100092;561;a00a620c;Paveier;Beinah (Gefühlsecht und Lebensfroh);folk;Folklore;ID3G: 115;
100093;562;a00a670d;Johnny Light;Verhaal zonder woorden;folk;Folk;Amstel Boyz;
100094;563;a00a880c;Keri Noble;Fearless;folk;Pop;;2004
100095;564;a00a980d;Peder Persson;Födselfest;folk;Folk;From Hede, Härjedalen, Sweden. Ripped by Niclas Lindblad.;2001
100096;565;a00aa00a;EPO;POPTRACKS;folk;Pop-Folk;YEAR: 1987;1987
100097;566;a00acc0c;North Cregg;Summer at my feet;folk;Folk;;2003
100098;567;a00acd0d;Eleni Moraites;Rival;folk;;;
100099;568;a00ad10d;Fabienne Thibeault;Les plus belles chansons - CD 2/2;folk;;;
100100;569;a00b000b;Sofi Marinova;Osadena liubov;folk;Pop-Folk;;2002
100101;570;a00b230e;Various;Ich hab' Schlager lieb;folk;Folk;YEAR: 1999 ID3G: 80;1999
100102;571;a00b250c;Justin McRoberts;Reason For Living;folk;Folk/Rock;;1999
100103;572;a00b720c;Varios;Time well spent '93;folk;;;
100104;573;a00b830c;Mary Black;Without The Fanfare;folk;;;
100105;574;a00b8c0d;ARZU;Ceylanim;folk;National Folk;;
100106;575;a00b9c0d;Dunaways;Beautiful Day;folk;Gospel;YEAR: 2003;2003
100107;576;a00bd50c;Indigo Girls;Shaming Of The sun;folk;;;
100108;577;a00c110c;Indigo Girls;Strange Fire;folk;;;
100109;578;a00c290b;The Choir Company;Laat Uw Grootheid Zien;folk;Gospel;YEAR: 1997 ID3G: 38;1997
100110;579;a00c770d;Ciúnas;Celtic Tiger;folk;Irish;Irish Folk from Austria;2001
100111;580;a00c9a0d;Isle Of Light;Winters Welcome;folk;Celtic;;2002
100112;581;a00cb50e;Holly Near;Simply Love - Disc One;folk;Folk;;2000
100113;582;a00cbe0d;The String Cheese Incident;Untying The Not;folk;J A M;YEAR: 2003;2003
100114;583;a00cd20c;Gerardo Peña;Nada;folk;Folklore;;
100115;584;a00d120c;LJ Booth;The Ox That Pulls The Cart;folk;folk;;2002
100116;585;a00d470c;Stefan Sundström;Babyland;folk;;;
100117;586;a00d5a0c;Lovett, Lyle;The Road to Ensenada;folk;Folk;;
100118;587;a00d680c;kisho, real selectah;Pssst remix;folk;;;
100119;588;a00e140b;Rebecca St.James;Pray;folk;Gospel;YEAR: 1998;1998
100120;589;a00e710b;ã?•ã? ã?¾ã?•ã?—;ä¸€äººç™¾æ­Œ å·»äºŒ;folk;Folk;;
100121;590;a00f250c;Iris;After School Special;folk;Indie;;
100122;591;a00f7f0b;Lançando as Redes;Grito da Noiva;folk;Gospel;;
100123;592;a0101a0b;Eugene Cole and Persuaded;He Will Work It Out;folk;Gospel;YEAR: 1999 ID3G:  38;1999
100124;593;a012551b;Various Artists;Zlote Przeboje Polskiego Socjalizmu;folk;Folk;;1999
100125;594;a106a90c;Roger Fortner;Quiet Time Hymns On The Guitar;folk;Gospel;YEAR: 1998 ID3G: 38;1998
100126;595;a107480c;Tom Paxton;Balloon-alloon-alloon;folk;;;
100127;596;a107810b;Franco Bleve & Canto Antico Della Nostra Terra;Canzoni brindisine;folk;Folklore;YEAR: 1989;1989
100128;597;a108180a;Various Artistse 2;Holiday Favorites, Christmas Collection Volume 2;folk;Holiday - Christmas;;1998
100129;598;a108330c;FNAC CHOICE;SALUTE FLAMENCO;folk;Pop;;2003
100130;599;a108ca0e;Leo Kottke;6- and 12-String Guitar;folk;Folk;;
100131;600;a108fe0d;Tokio Uchida;coconuts clash;folk;Folk;ID3G: 80;
100132;601;a109000d;Derecho de Madrid;De Madrid a Mexico pasando por Cuba;folk;Folk;;
