febrl1_id;febrl2_id;id
2837;56967;1731
2839;36318;1732
2839;79451;1733
2844;48298;1734
2844;76427;1735
2847;99488;1736
2854;27864;1737
2854;108389;1738
2859;35501;1739
2860;71711;1740
2860;77360;1741
2863;23527;1742
2867;84740;1743
2869;123350;1744
2874;5144;1745
2875;18275;1746
2875;79120;1747
2879;6604;1748
2879;31213;1749
2880;63783;1750
2880;100868;1751
2881;92121;1752
2881;110369;1753
2883;61329;1754
2883;104263;1755
2887;58723;1756
2887;122980;1757
2889;62599;1758
2889;106290;1759
2890;16480;1760
2890;106406;1761
2891;31569;1762
2893;28412;1763
2893;97738;1764
2894;64390;1765
2894;127916;1766
2901;17879;1767
2901;105201;1768
2902;43146;1769
2902;59712;1770
2903;114468;1771
2904;17119;1772
2904;62144;1773
2905;71481;1774
2912;114333;1775
2912;117012;1776
2913;40284;1777
2913;65010;1778
2914;116012;1779
2915;18271;1780
2916;102144;1781
2916;102892;1782
2922;89981;1783
2922;129621;1784
2924;52119;1785
2924;104479;1786
2925;9557;1787
2925;101029;1788
2938;33642;1789
2938;91457;1790
2939;50233;1791
2941;85968;1792
2952;88349;1793
2952;125982;1794
2956;60262;1795
2958;4223;1796
2958;36854;1797
2961;24850;1798
2961;84758;1799
2963;26543;1800
2963;120965;1801
2964;63107;1802
2964;126216;1803
2969;108207;1804
2969;110297;1805
2971;42328;1806
2971;112211;1807
2972;10609;1808
2972;58623;1809
2974;54363;1810
2975;37190;1811
2976;124672;1812
2977;111545;1813
2978;16214;1814
2978;61921;1815
2982;76119;1816
2982;124813;1817
2984;85744;1818
2993;98129;1819
2994;78957;1820
2998;111288;1821
3000;129489;1822
3006;36592;1823
3007;42697;1824
3008;53822;1825
3008;120070;1826
3009;50127;1827
3009;118533;1828
3014;21979;1829
3014;91015;1830
3018;48787;1831
3018;109478;1832
3024;58144;1833
3025;28740;1834
3025;65016;1835
3026;3345;1836
3026;56349;1837
3028;85639;1838
3028;88875;1839
3030;56120;1840
3031;118652;1841
3032;25948;1842
3032;46383;1843
3033;116387;1844
3035;41666;1845
3040;104525;1846
3041;68039;1847
3041;117728;1848
3044;45084;1849
3044;69771;1850
3048;22764;1851
3048;38992;1852
3056;103151;1853
3057;68154;1854
3057;111731;1855
3065;77528;1856
3065;91327;1857
3068;85532;1858
3070;66927;1859
3071;59971;1860
3071;61983;1861
3072;112765;1862
3072;127715;1863
3075;70611;1864
3075;96873;1865
3084;8864;1866
3086;5798;1867
3086;13354;1868
3087;5137;1869
3088;37306;1870
3088;52051;1871
3093;8947;1872
3093;23720;1873
3095;97346;1874
3097;18060;1875
3097;70934;1876
3101;76796;1877
3103;13638;1878
3103;90954;1879
3109;31733;1880
3109;120134;1881
3115;57978;1882
3115;103526;1883
3116;28390;1884
3116;42452;1885
3120;39178;1886
3120;77660;1887
3122;5297;1888
3123;5301;1889
3127;38507;1890
3128;23010;1891
3129;10575;1892
3129;115258;1893
3130;66022;1894
3130;129807;1895
3131;102611;1896
3132;86962;1897
3133;18905;1898
3133;119018;1899
3135;55634;1900
3136;42842;1901
3136;100498;1902
3139;56144;1903
3139;98387;1904
3140;16901;1905
3140;26529;1906
3141;36512;1907
3141;96074;1908
3143;14675;1909
3143;111748;1910
3144;19135;1911
3146;66335;1912
3146;96664;1913
3148;46327;1914
3148;65885;1915
3149;36073;1916
3151;16102;1917
3151;60709;1918
3153;18872;1919
3153;36054;1920
3156;24480;1921
3156;92736;1922
3159;3630;1923
3159;32208;1924
3161;101998;1925
3161;102700;1926
3168;65930;1927
3169;20790;1928
3169;72412;1929
3176;77676;1930
3181;28149;1931
3181;31012;1932
3182;54742;1933
3182;98933;1934
3183;92433;1935
3184;58711;1936
3184;119699;1937
3186;75648;1938
3189;41624;1939
3189;65948;1940
3190;115751;1941
3193;5363;1942
3193;98956;1943
3197;47486;1944
3197;120289;1945
3198;87486;1946
3198;95738;1947
3202;8883;1948
3202;112013;1949
3203;7028;1950
3207;72699;1951
3209;39930;1952
3209;124614;1953
3211;76733;1954
3212;4546;1955
3218;113254;1956
3220;24641;1957
3220;112760;1958
3223;19663;1959
3223;95763;1960
3226;88938;1961
3227;51336;1962
3230;11514;1963
3230;61805;1964
3236;50984;1965
3236;76552;1966
3238;12431;1967
3238;86120;1968
3239;23352;1969
3239;36885;1970
3240;101523;1971
3244;83520;1972
3244;89061;1973
3247;72713;1974
3253;5428;1975
3253;81312;1976
3257;108713;1977
3258;6536;1978
3258;79428;1979
3259;54384;1980
3259;62889;1981
3261;44399;1982
3266;107036;1983
3266;118411;1984
3267;34515;1985
3269;34077;1986
3269;51667;1987
3272;4440;1988
3274;69538;1989
3275;51104;1990
3275;52958;1991
3278;26975;1992
3279;29008;1993
3281;67928;1994
3287;58334;1995
3287;59232;1996
3289;110460;1997
3290;78652;1998
3291;48418;1999
3291;73145;2000
3292;28367;2001
3296;11874;2002
3304;15575;2003
3304;121840;2004
3305;108655;2005
3305;128993;2006
3306;19919;2007
3309;26301;2008
3309;117187;2009
3310;56948;2010
3310;118296;2011
3312;32197;2012
3313;56198;2013
3314;21283;2014
3315;15533;2015
3319;15002;2016
3320;107027;2017
3320;108844;2018
3322;77959;2019
3322;115573;2020
3323;15285;2021
3323;58358;2022
3328;47355;2023
3330;50577;2024
3330;100297;2025
3331;75964;2026
3332;52388;2027
3332;111422;2028
3335;88023;2029
3335;91716;2030
3343;52579;2031
3344;10150;2032
3344;113488;2033
3345;56349;2034
3346;127725;2035
3347;17621;2036
3347;99838;2037
3355;29890;2038
3355;43670;2039
3357;53061;2040
3357;53782;2041
3358;49008;2042
3358;118097;2043
3366;111149;2044
3368;44131;2045
3369;82182;2046
3369;110141;2047
3371;94540;2048
3371;112901;2049
3374;49384;2050
3374;72794;2051
3375;35913;2052
3375;126632;2053
3377;10413;2054
3380;118364;2055
3382;6298;2056
3382;48752;2057
3386;44156;2058
3386;87809;2059
3388;59906;2060
3390;127035;2061
3391;25223;2062
3391;77387;2063
3393;33350;2064
3393;105125;2065
3395;97242;2066
3401;57912;2067
3401;94328;2068
3402;104301;2069
3402;116011;2070
3403;112223;2071
3404;92848;2072
3404;108925;2073
3407;3985;2074
3407;5587;2075
3408;58294;2076
3408;81834;2077
3410;62452;2078
3411;112193;2079
3411;123524;2080
3412;40656;2081
3412;70654;2082
3415;60517;2083
3415;87016;2084
3416;56479;2085
3420;48892;2086
3424;69222;2087
3425;5199;2088
3434;4791;2089
3434;95175;2090
3445;25358;2091
3445;29389;2092
3446;71403;2093
3446;79322;2094
3448;101827;2095
3449;11679;2096
3449;36694;2097
3452;25613;2098
3452;98477;2099
3456;55688;2100
3459;105958;2101
3463;89054;2102
3463;107534;2103
3464;73758;2104
3464;82530;2105
3466;43165;2106
3466;92685;2107
3467;84343;2108
3467;98800;2109
3468;86509;2110
3468;121362;2111
3470;65260;2112
3470;75661;2113
3471;78609;2114
3474;54086;2115
3474;111462;2116
3475;35580;2117
3485;76397;2118
3486;93908;2119
3491;25608;2120
3491;41519;2121
3493;71239;2122
3493;113774;2123
3499;126394;2124
3504;45798;2125
3505;57017;2126
3513;125830;2127
3522;32098;2128
3522;90347;2129
3524;91249;2130
3526;65375;2131
3526;77976;2132
3529;46035;2133
3529;67869;2134
3530;109433;2135
3532;6157;2136
3532;81828;2137
3536;51572;2138
3536;115238;2139
3540;56404;2140
3540;105651;2141
3542;38134;2142
3545;49278;2143
3545;119429;2144
3553;16712;2145
3553;124063;2146
3559;62216;2147
3559;83052;2148
3563;100786;2149
3564;54758;2150
3564;102004;2151
3566;88541;2152
3566;97988;2153
3567;39988;2154
3567;79614;2155
3568;21990;2156
3568;79054;2157
3569;56753;2158
3574;46499;2159
3574;118463;2160
3575;14050;2161
3579;73072;2162
3579;115270;2163
3582;4628;2164
3582;105243;2165
3594;16079;2166
3594;121966;2167
3599;10215;2168
3599;98640;2169
3603;64225;2170
3607;52680;2171
3609;69569;2172
3615;37408;2173
3615;42694;2174
3617;113167;2175
3618;34079;2176
3618;92367;2177
3620;18501;2178
3620;117037;2179
3624;10331;2180
3627;5951;2181
3627;94319;2182
3628;36230;2183
3629;17177;2184
3629;102824;2185
3630;32208;2186
3634;44342;2187
3634;124552;2188
3636;83272;2189
3640;42094;2190
3656;69966;2191
3656;92499;2192
3658;15650;2193
3658;103411;2194
3660;38108;2195
3662;52293;2196
3662;128932;2197
3663;51635;2198
3666;35118;2199
3666;106146;2200
3667;111258;2201
3668;11574;2202
3668;80444;2203
3670;111220;2204
3672;6835;2205
3672;34063;2206
3674;98881;2207
3676;117842;2208
3684;89150;2209
3686;115861;2210
3688;23902;2211
3692;108197;2212
3697;15886;2213
3697;43017;2214
3702;84098;2215
3703;120705;2216
3704;9842;2217
3711;72043;2218
3711;75249;2219
3713;105442;2220
3718;7155;2221
3718;40184;2222
3722;21067;2223
3724;30208;2224
3726;58025;2225
3729;67220;2226
3729;86552;2227
3732;118031;2228
3736;11650;2229
3736;29703;2230
3737;61289;2231
3737;77040;2232
3739;28877;2233
3739;86215;2234
3740;88142;2235
3741;7666;2236
3741;121043;2237
3742;36675;2238
3744;77072;2239
3744;127775;2240
3748;75111;2241
3754;24399;2242
3754;57508;2243
3755;19087;2244
3761;13335;2245
3761;21935;2246
3763;8849;2247
3763;54097;2248
3766;66870;2249
3766;74244;2250
3767;25362;2251
3767;108856;2252
3770;78565;2253
3770;97318;2254
3774;7153;2255
3774;57732;2256
3777;65905;2257
3777;79490;2258
3778;30029;2259
3786;42801;2260
3787;26157;2261
3788;80603;2262
3790;50193;2263
3790;90049;2264
3795;11623;2265
3797;37051;2266
3798;70225;2267
3798;77105;2268
3801;25992;2269
3801;86175;2270
3803;50629;2271
3803;70247;2272
3805;82037;2273
3805;117074;2274
3807;55080;2275
3809;95121;2276
3809;129336;2277
3810;75127;2278
3810;97793;2279
3811;36494;2280
3813;7123;2281
3816;10683;2282
3816;110737;2283
3819;47613;2284
3819;65080;2285
3821;7271;2286
3821;32190;2287
3830;33236;2288
3830;59907;2289
3833;127138;2290
3835;3840;2291
3835;47788;2292
3837;65307;2293
3838;5059;2294
3838;72408;2295
3839;63445;2296
3840;47788;2297
3846;39301;2298
3847;100593;2299
3857;100254;2300
3859;101068;2301
3860;119014;2302
3862;56229;2303
3864;41990;2304
3864;48848;2305
3870;57632;2306
3873;32923;2307
3874;82447;2308
3876;69640;2309
3876;129894;2310
3880;120714;2311
3882;123013;2312
3882;129503;2313
3885;66838;2314
3885;123774;2315
3888;23102;2316
3889;28328;2317
3889;30524;2318
3891;41030;2319
3891;50227;2320
3894;67106;2321
3894;129392;2322
3903;20098;2323
3903;106157;2324
3905;71419;2325
3905;114644;2326
3908;85422;2327
3913;95357;2328
3914;48131;2329
3914;126421;2330
3919;57346;2331
3919;111489;2332
3924;75262;2333
3924;97736;2334
3925;111124;2335
3925;126979;2336
3929;43689;2337
3929;115105;2338
3937;32879;2339
3938;38793;2340
3939;89484;2341
3939;114019;2342
3942;86001;2343
3942;107645;2344
3945;95454;2345
3949;95987;2346
3953;59727;2347
3953;93321;2348
3959;127140;2349
3961;64302;2350
3961;64360;2351
3962;21654;2352
3962;115220;2353
3965;17273;2354
3969;69666;2355
3969;120890;2356
3975;45849;2357
3975;68437;2358
3981;82347;2359
3983;4055;2360
3985;5587;2361
3988;58984;2362
3990;4587;2363
3990;102667;2364
3991;121532;2365
3992;12332;2366
3992;101767;2367
3995;7267;2368
4000;115103;2369
4000;124500;2370
4001;65977;2371
4001;108597;2372
4002;29384;2373
4006;67239;2374
4006;103222;2375
4007;59769;2376
4007;103004;2377
4015;90758;2378
4015;97943;2379
4016;77054;2380
4018;97014;2381
4020;35015;2382
4020;123320;2383
4021;63170;2384
4023;114485;2385
4023;115107;2386
4024;94438;2387
4024;104322;2388
4027;63456;2389
4028;71915;2390
4036;74665;2391
4036;103083;2392
4038;77732;2393
4039;36164;2394
4039;61725;2395
4041;48876;2396
4041;109826;2397
4043;94265;2398
4044;66271;2399
4044;121994;2400
4047;19016;2401
4047;82302;2402
4051;75405;2403
4054;9060;2404
4056;57735;2405
4056;92371;2406
4057;69977;2407
4057;110900;2408
4062;77600;2409
4063;124462;2410
4064;11292;2411
4064;78352;2412
4066;106748;2413
4066;127354;2414
4069;23866;2415
4069;77004;2416
4070;54254;2417
4072;7417;2418
4072;7888;2419
4078;54658;2420
4080;28920;2421
4083;4580;2422
4085;10409;2423
4085;69869;2424
4086;52369;2425
4086;127999;2426
4087;6223;2427
4087;14437;2428
4089;85031;2429
4090;44465;2430
4090;113427;2431
4093;5521;2432
4094;22494;2433
4094;55981;2434
4096;113934;2435
4101;77605;2436
4101;101234;2437
4108;28677;2438
4109;81956;2439
4109;114309;2440
4110;45147;2441
4110;54734;2442
4113;48501;2443
4113;117260;2444
4115;16626;2445
4118;22511;2446
4122;128734;2447
4124;113360;2448
4124;129614;2449
4126;43674;2450
4126;84292;2451
4131;100280;2452
4131;126269;2453
4133;100714;2454
4133;113436;2455
4134;7845;2456
4134;89903;2457
4138;61339;2458
4138;113155;2459
4140;63444;2460
4142;73484;2461
4144;106389;2462
4144;119494;2463
4145;92851;2464
4147;105692;2465
4156;53629;2466
4157;40678;2467
4157;102881;2468
4159;86759;2469
4172;33104;2470
4172;105061;2471
4180;14649;2472
4180;31633;2473
4182;12643;2474
4182;49936;2475
4183;111633;2476
4184;111107;2477
4186;71894;2478
4186;121018;2479
4187;46730;2480
4187;77251;2481
4190;31861;2482
4190;69134;2483
4197;11387;2484
4197;127234;2485
4198;44594;2486
4198;70484;2487
4199;73352;2488
4199;114588;2489
4201;85649;2490
4201;109367;2491
4205;33072;2492
4207;87675;2493
4208;102367;2494
4208;126237;2495
4211;13420;2496
4211;122583;2497
4212;104344;2498
4212;126073;2499
4214;11783;2500
4214;124893;2501
4216;116212;2502
4217;7794;2503
4217;124355;2504
4218;9494;2505
4218;19755;2506
4221;30115;2507
4221;34241;2508
4223;36854;2509
4224;46404;2510
4226;76082;2511
4226;95223;2512
4227;31438;2513
4227;32554;2514
4228;15205;2515
4228;100858;2516
4231;70787;2517
4231;89334;2518
4234;18242;2519
4235;19948;2520
4235;101355;2521
4237;104504;2522
4237;113083;2523
4239;74642;2524
4239;124968;2525
4240;32778;2526
4240;71316;2527
4241;87179;2528
4241;92940;2529
4244;103069;2530
4245;120850;2531
4248;24589;2532
4250;75212;2533
4251;43973;2534
4252;62894;2535
4252;93446;2536
4256;14810;2537
4256;81874;2538
4257;49416;2539
4258;7269;2540
4258;91029;2541
4262;72323;2542
4264;11817;2543
4268;8989;2544
4268;84028;2545
4269;25328;2546
4269;68382;2547
4270;66654;2548
4270;128839;2549
4280;93210;2550
4280;119305;2551
4282;17321;2552
4283;112195;2553
4286;8938;2554
4286;28052;2555
4288;91614;2556
4289;100276;2557
4294;12646;2558
4294;85474;2559
4300;60070;2560
4303;25003;2561
4307;25759;2562
4307;102053;2563
4316;57925;2564
4316;115163;2565
4317;5192;2566
4317;110558;2567
4320;87239;2568
4326;70522;2569
4326;95070;2570
4329;98821;2571
4329;102549;2572
4331;94510;2573
4331;95188;2574
4334;15131;2575
4336;93019;2576
4336;98014;2577
4338;42346;2578
4342;12443;2579
4342;73958;2580
4343;20327;2581
4343;117957;2582
4344;31363;2583
4347;20851;2584
4347;41861;2585
4348;44030;2586
4349;20773;2587
4352;48016;2588
4352;94210;2589
4356;80317;2590
4356;104242;2591
4357;42817;2592
4357;125640;2593
4358;45751;2594
4359;106677;2595
4359;116563;2596
4360;95204;2597
4360;111357;2598
4361;34603;2599
4361;42290;2600
4362;101430;2601
4363;111192;2602
4367;12142;2603
4367;17839;2604
4369;111172;2605
4370;52914;2606
4371;25046;2607
4371;83610;2608
4373;111884;2609
4373;115793;2610
4377;99913;2611
4385;62184;2612
4385;106427;2613
4389;34519;2614
4389;117541;2615
4391;114462;2616
4392;61056;2617
4392;98897;2618
4394;6010;2619
4394;58972;2620
4395;46556;2621
4401;72028;2622
4401;90365;2623
4406;29862;2624
4406;128743;2625
4407;15647;2626
4407;36253;2627
4409;91043;2628
4413;65012;2629
4413;129624;2630
4416;74662;2631
4416;82207;2632
4420;4756;2633
4420;78391;2634
4423;6710;2635
4423;73376;2636
4424;57196;2637
4424;63594;2638
4425;14766;2639
4429;41590;2640
4429;69854;2641
4436;79453;2642
4436;83927;2643
4438;122020;2644
4442;13521;2645
4442;68531;2646
4443;24720;2647
4443;64710;2648
4444;38488;2649
4444;40004;2650
4445;14949;2651
4446;85843;2652
4448;41969;2653
4448;123403;2654
4449;74282;2655
4449;110989;2656
4450;20012;2657
4450;116818;2658
4456;4589;2659
4456;80420;2660
4460;53999;2661
4461;106658;2662
4461;116552;2663
4472;44031;2664
4472;56937;2665
4477;26534;2666
4477;104420;2667
4480;74612;2668
4480;92827;2669
4482;53054;2670
4482;127038;2671
4486;57133;2672
4487;105747;2673
4489;25856;2674
4489;84531;2675
4496;57782;2676
4496;98236;2677
4499;39478;2678
4506;71738;2679
4506;129863;2680
4507;17673;2681
4507;77700;2682
4511;32017;2683
4511;71550;2684
4514;67860;2685
4518;124007;2686
4518;127540;2687
4521;119629;2688
4524;14555;2689
4524;112182;2690
4528;15685;2691
4528;75185;2692
4529;18081;2693
4529;20724;2694
4532;106732;2695
4532;115846;2696
4535;5074;2697
4535;83654;2698
4539;6712;2699
4542;59043;2700
4542;120670;2701
4543;19081;2702
4544;78365;2703
4547;52021;2704
4548;22993;2705
4548;34320;2706
4552;129183;2707
4553;7659;2708
4553;69664;2709
4556;75839;2710
4559;79140;2711
4559;105681;2712
4569;9310;2713
4569;21700;2714
4570;39507;2715
4570;75268;2716
4572;113643;2717
4574;43436;2718
4575;16774;2719
4575;28124;2720
4578;55447;2721
4582;56619;2722
4582;97111;2723
